Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Zombie Soup,"We find ourselves driven, with a constant hunger to create and evolve. And over time many have tried to be a part of our creative kitchen, but they were not able to adopt to our culture – which is based on excellence and execution. So we find ourselves with a rare breed of minds, assembled to trust in each others integrity and co-leadership. Zombies, that have caught the same virus we today call simply inspiration. And such a virus is spread by our technology dishes we deliver, a global impact with a constant & continues spread. We specialize in the right ingredients such as artificial intelligence or virtual reality. A mixture combined with the void of ideas wanting to be realized, but such a dish requires the knowledge of timing, collaboration, growth and an agile foundation. The final product – a soup of engagement, addictive by design. In its DNA you can sense all of us, our hunger to impact the enduser experience and its viral spread.",2014,1180883.0,1,2017-10-01,1180883.0,Manhattan,New York,United States,,Agon Avdimetaj|Dorjan Berishaj|Esat Pllana,75,"""AI-Driven Virtual Reality Engagement Solutions""",http://zombiesoup.com/,https://www.linkedin.com/company/zombie-soup,4.5,60.4,3.5,10,growth,0.85,4.0,3.5,0.5,3.0
"Psocratic, Inc.","Psocratic's focus is using technology to improve employee engagement. It delivers stress management, learning & development (L&D) and employee analytics to ensure your employees become happier and healthier versions of themselves. Its algorithmic approach combines behavioral science, artificial intelligence and product design to ensure the right message is presented to the right person, at the right time, in the right way. Psocratic is a team of clinicians, data scientists, and technologists creating engaging and seamlessly integrated solutions for the lifestyle and well-being of individuals and communities.",2014,500000.0,2,2016-03-01,500000.0,New York,New York,United States,Blueprint Health,Aaron Windfield|Kristine Miranda|Max Englander,5,"""AI-Driven Employee Engagement and Wellness Solutions""",http://www.psocratic.com/,https://www.linkedin.com/company/psocratic-inc-/,1.5,10.0,3.5,15,unknown,0.85,4.0,3.5,0.5,3.5
TrinityVR,"TrinityVR builds high-fidelity, data-driven virtual simulations to train, evaluate and identify human performance. Our mission is to become the global leader in virtual training simulations, leveraging technology, AI and data to help athletes, both professional and amateur, reach their full potential while identifying the very best talent worldwide.",2014,1875000.0,3,2018-09-05,800000.0,New York,New York,United States,,Jeff Danis|Julian Volyn|Rahat Ahmed|Zachary Lynn,5,"""AI-Driven Virtual Training Simulations for Sports Performance""",http://www.trinityvr.com/,https://www.linkedin.com/company/trinityvr,0.1,20.0,3.0,10,growth,0.85,3.5,3.0,0.05,3.0
"Graava, Inc.","Meet Graava, the revolutionary camera that uses Artificial Intelligence and built-in sensors to automatically edit your videos. Millions of hours of video are shot every day, but most of that footage goes to waste because the average person doesn’t have the time or tools to edit it. Graava is built to shoot seamlessly and edit footage so that you can spend your time on the things that matter instead of sifting through hours of content. Edit",2014,2250000.0,2,2015-08-01,1500000.0,Mountain View,California,United States,T-BDH Capital|ValorArt|SFORZA|PTI Ventures|Lab22.co,Bruno Gregory|Marcelo Do Rio|Marcio Saito,5,"""AI-Driven Video Editing Solutions for Consumers""",http://www.getgraava.com/,https://www.linkedin.com/company/flyowl-inc-,0.05,20.0,3.0,5,growth,0.85,3.5,3.0,0.1,2.5
AddStructure,"AddStructure offer a white-labeled natural language understanding (NLU) platform that Retailers and Brands can use to enable conversational commerce channels.  Each day, millions of consumers interact with AddStructure's products: Signal Search, Path, and Scaffold. Applications of their technology range from review summarization (distilling thousands of reviews of a product into digestible pros and cons) to a complete conversational commerce system (chatting with an intelligent digital assistant to find and purchase products).",2014,2030000.0,3,2017-02-27,1850000.0,Chicago,Illinois,United States,Techstars|Right Side Capital Management|Matchstick Ventures|Best Buy|Dundee Venture Capital,Jarrod Wolf|William Underwood,30,"""Conversational Commerce and Natural Language Processing Solutions""",https://www.addstructure.com/,https://www.linkedin.com/company/addstructure,0.5,25.0,3.8,15,growth,0.85,4.2,3.7,0.3,3.5
TechComb,"TechComb provides machine-learning applications for high-throughput, high-yield object recognition and inspection in real-time. The company, based in Fort Worth, Texas, was founded by Jonathan Kretz and Aditya Das.",2014,279999.0,2,2024-04-18,100000.0,Fort Worth,Texas,United States,National Science Foundation|gener8tor,Aditya Das|Jonathan Kretz,5,"""Real-Time Machine Learning Object Recognition Solutions""",https://www.techcomb.com/,https://www.linkedin.com/company/techcomb,9.65,21.6,4.0,15,growth,0.85,4.0,4.0,0.5,4.0
"DataNovo, Inc.","One of the core purposes of legal tech products is to shrink the time and effort needed for early case management and trial preparation. To achieve that goal, DataNovo has created the first AI- and machine learning-based system that offers three core features: (1) licensing; (2) AI-driven prior art searches; and (3) patent analytics.  For licensing, with a single key stroke, DataNovo's Software-as-a-Service platform allows any individual or corporate entity to identify potential infringers and associated infringing products to every U.S. patent, and helps patent owners advance monetization efforts and secure licensing opportunities.  For AI-driven prior art searches, with a single patent number (instead of keywords), DataNovo offers users the best prior art against that patent instantaneously. Using artificial intelligence and machine learning, DataNovo aims to reduce search speed, improve result accuracy, and minimize cost. Companies interested in patent landscape can also use DataNovo's patented platform to check if their new product may infringe on any existing patent.   For patent analytics, which are suited for patent owners or business competitors who are looking to gather, analyze, and assess patent validity strength before pursuing or defending patent lawsuits, advancing licensing deals, or structuring M&A transactions, DataNovo's business intelligence helps facilitate real-world settlement, licensing, and purchase negotiations.  With DataNovo, companies are able to obtain stronger, more defensible patents, challenge frivolous lawsuits, assess critical licensing or infringing intelligence, and make informed business and strategic decisions throughout the companies'​ life cycles.",2014,122000.0,1,2019-01-01,122000.0,San Francisco,California,United States,,Alex Chan|Alexander Loginov,30,"""AI-Driven Legal Tech for Patent Management Solutions""",https://www.datanovo.com/,https://www.linkedin.com/company/datanovo-inc-?trk=company_logo,0.5,15.0,3.5,10,unknown,0.85,4.0,3.5,0.1,3.0
"NarrativeWave, Inc.","NarrativeWave is the Advanced Analytics & GenAI SaaS platform for Energy & Manufacturing Operators. NarrativeWave is trusted by engineering & data science teams at some of the largest global operators in Oil & Gas, Renewables (Wind, Solar, Battery Storage, Geothermal), Utilities, Water, EVs, and Manufacturing - today. NarrativeWave provides self-service analytic builders and automated, packaged use cases, including AI, ML, Decision Automation, Energy Asset Management, and Advanced Analytics for engineer teams.  No code solutions for the business engineer to build analytics in minutes and auto-generate decision outputs to impact operations.",2014,12926923.0,6,2025-01-10,3500000.0,Scottsdale,Arizona,United States,,,30,"""AI-Driven Analytics for Energy and Manufacturing Operations""",http://www.narrativewave.com/,https://www.linkedin.com/company/4814629/,0.8,22.5,4.2,25,growth,0.85,4.5,4.0,0.2,4.0
Airy,Airy is a data streaming platform for machine learning and artificial intelligence applications. The humans are supported by personal AIs and businesses automate customer communication by training machine learning models with customer and conversational data. Their open-source streaming data platform helps businesses turn conversational AI into real communication with their customers.,2014,6900000.0,2,2022-07-13,,San Francisco,California,United States,Cherry Ventures|Fuel|Emanuel Stehle|Steffen Hoellinger,Emanuel Stehle|Skander Garroum|Steffen Hoellinger,30,"""Conversational AI Data Streaming and Integration Platform""",https://airy.co/,https://www.linkedin.com/company/airy-inc/,1.2,29.2,3.8,25,growth,0.85,4.3,3.9,0.5,3.7
CB4,"CB4 get a list of SKUs that they can sell much more of now. Each store’s unique selling patterns and operating conditions determine which products are on the list—so no two stores get the same set of recommendations.  Sometimes products are underselling because of how or where they're placed. Sometimes there’s a labeling issue or inventory discrepancy. Sometimes they’re plain out of stock.  We don’t slow you down with irrelevant, stale insights. We only highlight SKUs that will add significant revenue now. Stores make quick, easy fixes—like taking a product out of backstock or ordering more units—to gain new sales and satisfy shoppers.  They also share what they found and how they fixed it. Spotlight’s algorithms use this to learn more about how each store operates and send more actionable, higher value recommendations over time.",2014,22000000.0,2,2019-03-27,16000000.0,New York,New York,United States,Octopus Ventures|Sequoia Capital|OurCrowd|Bright Pixel (formerly Sonae IM)|Sequoia Capital Israel,Gonen Singer|Irad Ben-Gal,75,"""Retail Predictive Analytics and Inventory Optimization Solutions""",http://www.cb4.com/,https://www.linkedin.com/company/c-b4-ltd/,1.5,25.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
JetFuel Tech,"JetFuel has over 40 professional and collegiate sports teams currently using our suite of products. Epsom Salts, Wearable compression garments, biometric cooling products. With a full range of products, we are currently generating revenues and seeking an investor as we have grown.",2014,300000.0,2,2017-05-10,200000.0,New Albany,Ohio,United States,,Benji Burke|perry jeter jr,5,"""Sports Performance Wearables and Biometric Analytics Solutions""",https://jetfuelathletes.com/,https://www.linkedin.com/company/jetfuel-tech-inc-/,0.0,0.0,0.0,0,unknown,0.35,4.0,3.5,0.0,0.0
Graph Story,"Graph Story provides a secure, scalable, and fast graph database management solution that runs on AWS, Azure and Google Cloud Platform. It handles the setup, operations, and maintenance, so its client can focus on core business needs, move faster, and get more done.  It was founded in 2014 and headquartered in Memphis, Tennessee.",2014,1465000.0,4,2017-06-28,1000000.0,Memphis,Tennessee,United States,Start Co.,Greg Jordan,5,"""Cloud-Based Graph Database Management Solutions""",https://www.graphstory.com/,https://www.linkedin.com/company/graph-story,0.1,20.0,3.5,10,growth,0.85,3.5,3.0,0.05,3.0
Luna Lights,"Luna Lights consists of an ultra-thin pressure sensor that detects when a user gets out of bed and immediately turns on small, wireless lights around the home. When the user returns to his or her bed, the sensor turns the lights off automatically. Additionally, a software component collects data regarding the frequency and duration that an adult is out of bed at night. Our system sends a text notification to a caregiver if an older adult is out of bed for an unreasonable amount of time. It also allows caregivers to identify trends in nighttime trips and see which individuals are most at risk for falling.",2014,657000.0,3,2017-02-15,382000.0,Chicago,Illinois,United States,M25|Impact Engine|WeWork|Jumpstart Foundry|Healthbox,Donovan Morrison|Matthew Wilcox,5,"""Smart Home Elder Care Monitoring Solutions""",http://www.lunalights.org/,https://www.linkedin.com/company/luna-lights-inc/,0.0,0.0,0.0,0,unknown,0.35,4.0,3.5,0.0,0.0
