Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Opine,https://www.crunchbase.com/organization/opine-c909,"Artificial Intelligence (AI), Consumer, Social Media","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Opine is an social media application that allows users to chat with an AI influencer to recommends contents.,"78,502",,"72,924",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Diogo Valdivieso, Manuj Mishra",1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Other, Science and Engineering, Software",,,Active,For Profit,https://opine.cool/,https://x.com/opine_cool,,https://www.linkedin.com/company/opine-cool/,
Exin Therapeutics,https://www.crunchbase.com/organization/exin-therapeutics,"Artificial Intelligence (AI), Biotechnology, Therapeutics","South San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Exin Therapeutics offers next-gen neurotherapeutics leverage machine learning, genome editing, & bioelectronic medicine.","78,514",,"72,935",1,2025-01-21,500000,USD,500000,500000,USD,500000,"Y Combinator, Ryan Merket",1,2,3,"Gabriel Ocana Santero, Ivan Lazarte, Marko Tvrdic",1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.exintherapeutics.com,,,https://www.linkedin.com/company/exin-therapeutics,"Exin Therapeutics is developing a discovery platform for next-generation genetic therapies targeting dysregulated neural circuits across disorders, and next-generation neurotherapeutics leverage advancements in genetics, technology, and engineering to create innovative treatments for neurological disorders. These therapies, which include gene therapy, nucleotide-based therapeutics, and cell-based therapies, address previously untreatable disease mechanisms and unmet medical needs."
SubImage,https://www.crunchbase.com/organization/subimage-7fba,"Artificial Intelligence (AI), Open Source, Security","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"SubImage provides cloud mapping for security teams, offering visibility and risk reduction through Cartography's open-source tech.","78,929",,"73,330",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Alex Chantavy, Kunaal Sikka",1-10,"Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://subimage.io/,https://x.com/subimagesec,,https://www.linkedin.com/company/subimagesec/,
Experio AI,https://www.crunchbase.com/organization/experio-labs,"Generative AI, SaaS, Software","Washington, District of Columbia, United States",2024-07-15,day,250000,USD,250000,"SaaS, Knowledge Management, Artificial Intelligence, Machine Learning","79,003",,"73,397",1,2024-10-01,250000,USD,250000,250000,USD,250000,,,,2,"Daniel Cohen-Dumani, Daniel Cohen-Dumani",1-10,"Artificial Intelligence (AI), Software",,,Active,For Profit,https://www.experiolabs.ai,,,https://www.linkedin.com/company/experio-labs/,"For consultancies and professional services firms struggling to manage information glut, Experio AI helps them find what they need with blazing speed, to respond immediately to client opportunities and leverage collective expertise across the organization"
Lune AI,https://www.crunchbase.com/organization/lune-ai,"Artificial Intelligence (AI), Developer Tools, Information Technology, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Lune AI is an AI based Dev tool that offers free answers to technical questions with the source of knowledge.,"79,104",,"73,494",1,2024-12-04,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund",1,2,2,"Josh Park, Sam Park",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.lune.dev/,https://x.com/Lune_Inc,,https://www.linkedin.com/company/lune-ai/,
Stempad,https://www.crunchbase.com/organization/stempad,"Artificial Intelligence (AI), Productivity Tools, SaaS","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Stempad is a pen-and-paper tool for science, making writing and collaboration quick and easy.","79,116",,"73,506",1,2024-09-25,500000,USD,500000,500000,USD,500000,"Y Combinator, Unpopular Ventures",1,2,1,Ralph Rouhana,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.stempad.com,https://twitter.com/StempadHQ,,https://www.linkedin.com/company/stempad/,
nCompass Technologies,https://www.crunchbase.com/organization/ncompass-technologies,"Artificial Intelligence (AI), Cloud Computing, Developer APIs, Network Hardware, Open Source","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,nCompass Technologies enables fast and unlimited deployment of LLMs.,"79,150",,"73,537",1,2024-04-03,500000,USD,500000,500000,USD,500000,"Y Combinator, Saturnin Pugnet",1,2,2,"Aditya Rajagopal, Diederik Vink",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://ncompass.tech,,,https://www.linkedin.com/company/ncompass-technologies,nCompass Technologies is a platform for accelerating and hosting open-source and custom AI models. It offers low-latency AI deployment without rate-limiting.  All with just one line of code.
AthleteIQ,https://www.crunchbase.com/organization/athleteiq,"Artificial Intelligence (AI), Fitness, Hardware, Software, Sports, Wearables","San Francisco, California, United States",2024-01-01,year,250000,USD,250000,Sports Wearables and Artificial Intelligence,"79,153",,"73,540",1,2024-01-01,250000,USD,250000,250000,USD,250000,"Entrepreneurs First, Transpose Platform Management",,2,2,"Leonardo Garofalo, Sophie Defauw",1-10,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software, Sports",,,Active,For Profit,https://www.athlete-iq.net/,,,https://www.linkedin.com/company/athleteiq-ai/,AthleteIQ is an AI fitness wearable startup with the goal of enhancing human performance in order to build better athletes. We are developing a reusable patch for strength-training that measures muscle strain and recovery and allows users to optimize their workout and avoid injuries.
Blast,https://www.crunchbase.com/organization/blast-8af1,"Artificial Intelligence (AI), B2B, Developer Tools, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Blast is a Software Development firm offering safe pathway to create LLM apps for AI agents.,"79,420",,"73,793",1,2024-09-25,500000,USD,500000,500000,USD,500000,"Y Combinator, Unpopular Ventures",1,2,2,"Arnav Joshi, Daniel Zamoshchin",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://blastsec.com/,https://x.com/useblast,,https://www.linkedin.com/company/blastcorp/,
Parb AI,https://www.crunchbase.com/organization/parb,"Artificial Intelligence (AI), Call Center, Health Care","New York, New York, United States",2024-01-01,year,250000,USD,250000,Agentic CRM for Healthcare.,"79,579",,"73,942",1,2024-05-16,250000,USD,250000,250000,USD,250000,Antler,,1,,,1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://parb.ai/,,,,"Over $290 billion in fully covered healthcare services go unused every year. Patients miss care they're entitled to, providers lose revenue, and payers absorb preventable downstream costs. Parb AI builds an Agentic CRM for Healthcare that handles the outreach to patients, communicates their covered benefits with them, and assists them in scheduling their visits at the healthcare practices."
Rada,https://www.crunchbase.com/organization/rada-f58b,"Artificial Intelligence (AI), Electronic Design Automation (EDA), Hospital, Information Technology, Insurance, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Rada is an AI based Software Development firm offering an automation service to clinics for Insurance calls.,"79,580",,"73,943",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Gautam Sharda, Patrick Foster",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://tryrada.com/,,,https://www.linkedin.com/company/radahealth/,
Codebuff,https://www.crunchbase.com/organization/codebuff,"Artificial Intelligence (AI), Enterprise Software, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Codebuff is a coding agent that edits codebases, runs terminal commands, and boosts productivity","79,597",,"73,959",1,2024-12-04,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund, Lombardstreet Ventures",1,3,2,"Brandon Chen, James Grugett",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://codebuff.work/,https://x.com/codebuffai,,https://www.linkedin.com/company/codebuff/,"Codebuff is a CLI-based coding agent – invoke it in your terminal and ask it to write code for you. Codebuff is the easiest code generation tool to use because you simply chat with it and it makes changes. We built it as a serious engineering tool, designed for editing mature codebases."
PatternFast,https://www.crunchbase.com/organization/patternfast,"Apparel, Artificial Intelligence (AI), Manufacturing, Retail","San Mateo, California, United States",2024-01-01,year,500000,USD,500000,PatternFast provides AI solution for instantly Manufacturable Apparel Design and Development.,"79,897",,"74,244",1,2025-05-22,500000,USD,500000,500000,USD,500000,,,,,,1-10,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://patternfast.com/,,,https://www.linkedin.com/company/patternfast/,
Roundabout Technologies,https://www.crunchbase.com/organization/roundabout-technologies-0955,"Artificial Intelligence (AI), Computer Vision, GovTech, SaaS, Software, Transportation","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Roundabout Technologies is an AI powered software for Traffic Lights to optimize signals.,"81,035",,"75,326",1,2024-12-04,500000,USD,500000,500000,USD,500000,"Y Combinator, Unpopular Ventures",1,2,2,"Collin Barnwell, Sabeek Pradhan",1-10,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.roundabout.tech/,https://x.com/aitrafficlights,,https://www.linkedin.com/company/roundabout-tech/,
Chief,https://www.crunchbase.com/organization/chief-bd48,"Artificial Intelligence (AI), Information Technology, SaaS, Software","Mesa, Arizona, United States",2024-01-01,year,3395000,USD,3395000,Chief is an artificial intelligence company that offers tech services.,"81,187",,"75,472",1,2024-11-08,3395000,USD,3395000,3395000,USD,3395000,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,,,,,
Synopsis,https://www.crunchbase.com/organization/synopsis-6a3c,"Artificial Intelligence (AI), Data Integration, SaaS","Lake Forest, Illinois, United States",2024-01-01,year,130000,USD,130000,Synopsis is an AI driven tech company that offers data integration services.,"81,355",,"75,629",1,2025-02-11,130000,USD,130000,130000,USD,130000,,,,2,"Jason Tillery, Kris Krisco",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://getsynopsis.ai/,,,https://www.linkedin.com/company/synopsis-ai/,
